,subject,age,age_rounded,gender,question_type,trial_number,trial_type,correct,trial_name
2161,EMURTV,5.5,5,f,easier,7,complex,0,Probability
2162,EMURTV,5.5,5,f,easier,8,complex,0,Process3
2163,EMURTV,5.5,5,f,easier,9,complex,1,Process1
2164,EMURTV,5.5,5,f,easier,10,complex,1,Process2
2165,EMURTV,5.5,5,f,easier,11,agent,1,Cooperation
2166,EMURTV,5.5,5,f,easier,12,agent,1,Sling
2167,EMURTV,5.5,5,f,easier,13,agent,1,Child_Adult
2168,JCPYAG,5.58,5,f,easier,1,simple,1,Number2
2169,JCPYAG,5.58,5,f,easier,2,simple,1,Number1
2170,JCPYAG,5.58,5,f,easier,3,simple,1,Stability1
2171,JCPYAG,5.58,5,f,easier,4,simple,1,Number4
2172,JCPYAG,5.58,5,f,easier,5,simple,1,Number3
2173,JCPYAG,5.58,5,f,easier,6,simple,1,Num_Stab
2174,JCPYAG,5.58,5,f,easier,7,complex,1,Process2
2175,JCPYAG,5.58,5,f,easier,8,complex,0,Process3
2176,JCPYAG,5.58,5,f,easier,9,complex,1,Process1
2177,JCPYAG,5.58,5,f,easier,10,complex,1,Probability
2178,JCPYAG,5.58,5,f,easier,11,agent,1,Sling
2179,JCPYAG,5.58,5,f,easier,12,agent,1,Child_Adult
2180,JCPYAG,5.58,5,f,easier,13,agent,1,Cooperation
2181,dZBAZ6,5.42,5,m,easier,1,simple,1,Num_Stab
2182,dZBAZ6,5.42,5,m,easier,2,simple,1,Stability1
2183,dZBAZ6,5.42,5,m,easier,3,simple,1,Number4
2184,dZBAZ6,5.42,5,m,easier,4,simple,1,Number1
2185,dZBAZ6,5.42,5,m,easier,5,simple,1,Number2
2186,dZBAZ6,5.42,5,m,easier,6,simple,1,Number3
2187,dZBAZ6,5.42,5,m,easier,7,complex,0,Process3
2188,dZBAZ6,5.42,5,m,easier,8,complex,0,Process2
2189,dZBAZ6,5.42,5,m,easier,9,complex,1,Probability
2190,dZBAZ6,5.42,5,m,easier,10,complex,1,Process1
2191,dZBAZ6,5.42,5,m,easier,11,agent,1,Sling
2192,dZBAZ6,5.42,5,m,easier,12,agent,0,Child_Adult
2193,dZBAZ6,5.42,5,m,easier,13,agent,1,Cooperation
2194,NE7XcK,5.42,5,f,easier,1,simple,1,Stability1
2195,NE7XcK,5.42,5,f,easier,2,simple,0,Number2
2196,NE7XcK,5.42,5,f,easier,3,simple,0,Num_Stab
2197,NE7XcK,5.42,5,f,easier,4,simple,1,Number1
2198,NE7XcK,5.42,5,f,easier,5,simple,1,Number3
2199,NE7XcK,5.42,5,f,easier,6,simple,1,Number4
2200,NE7XcK,5.42,5,f,easier,7,complex,0,Process2
2201,NE7XcK,5.42,5,f,easier,8,complex,1,Process1
2202,NE7XcK,5.42,5,f,easier,9,complex,1,Process3
2203,NE7XcK,5.42,5,f,easier,10,complex,0,Probability
2204,NE7XcK,5.42,5,f,easier,11,agent,1,Child_Adult
2205,NE7XcK,5.42,5,f,easier,12,agent,1,Sling
2206,NE7XcK,5.42,5,f,easier,13,agent,0,Cooperation
2207,YRSGGW,5.83,5,f,harder,1,simple,1,Number4
2208,YRSGGW,5.83,5,f,harder,2,simple,1,Num_Stab
2209,YRSGGW,5.83,5,f,harder,3,simple,1,Number1
2210,YRSGGW,5.83,5,f,harder,4,simple,1,Number2
2211,YRSGGW,5.83,5,f,harder,5,simple,0,Number3
2212,YRSGGW,5.83,5,f,harder,6,simple,1,Stability1
2213,YRSGGW,5.83,5,f,harder,7,complex,1,Process3
2214,YRSGGW,5.83,5,f,harder,8,complex,1,Probability
2215,YRSGGW,5.83,5,f,harder,9,complex,0,Process1
2216,YRSGGW,5.83,5,f,harder,10,complex,1,Process2
2217,YRSGGW,5.83,5,f,harder,11,agent,1,Cooperation
2218,YRSGGW,5.83,5,f,harder,12,agent,1,Sling
2219,YRSGGW,5.83,5,f,harder,13,agent,1,Child_Adult
2220,R656c2,5.42,5,f,easier,1,simple,1,Number1
2221,R656c2,5.42,5,f,easier,2,simple,0,Number2
2222,R656c2,5.42,5,f,easier,3,simple,1,Number3
2223,R656c2,5.42,5,f,easier,4,simple,0,Number4
2224,R656c2,5.42,5,f,easier,5,simple,1,Stability1
2225,R656c2,5.42,5,f,easier,6,simple,0,Num_Stab
2226,R656c2,5.42,5,f,easier,7,complex,1,Process2
2227,R656c2,5.42,5,f,easier,8,complex,0,Process1
2228,R656c2,5.42,5,f,easier,9,complex,0,Process3
2229,R656c2,5.42,5,f,easier,10,complex,1,Probability
2230,R656c2,5.42,5,f,easier,11,agent,0,Child_Adult
2231,R656c2,5.42,5,f,easier,12,agent,1,Sling
2232,R656c2,5.42,5,f,easier,13,agent,0,Cooperation
